accession,cik,name,filing_date,acceptance_et,after_hours,items,label
0001193125-23-281574,0001070494,ACADIA PHARMACEUTICALS INC,2023-11-21,2023-11-21T17:11:54-05:00,True,8.01,OTHER
0001193125-23-068406,0001070494,ACADIA PHARMACEUTICALS INC,2023-03-13,2023-03-13T06:11:04-04:00,False,8.01,OTHER
0001193125-21-362806,0001070494,ACADIA PHARMACEUTICALS INC,2021-12-21,2021-12-20T21:26:04-05:00,True,"8.01,9.01",REGULATORY
0001193125-21-349137,0001070494,ACADIA PHARMACEUTICALS INC,2021-12-06,2021-12-06T17:16:05-05:00,True,"8.01,9.01",CLINICAL
0001193125-21-073270,0001070494,ACADIA PHARMACEUTICALS INC,2021-03-08,2021-03-08T16:30:04-05:00,True,"8.01,9.01",REGULATORY
0001193125-20-229278,0001070494,ACADIA PHARMACEUTICALS INC,2020-08-25,2020-08-25T09:02:02-04:00,False,"3.02,8.01,9.01",OTHER
0001193125-20-195481,0001070494,ACADIA PHARMACEUTICALS INC,2020-07-20,2020-07-20T16:15:35-04:00,True,"8.01,9.01",REGULATORY
0001193125-19-248388,0001070494,ACADIA PHARMACEUTICALS INC,2019-09-18,2019-09-18T17:07:10-04:00,True,"8.01,9.01",OTHER
0001193125-19-240440,0001070494,ACADIA PHARMACEUTICALS INC,2019-09-09,2019-09-09T06:46:10-04:00,False,"8.01,9.01",CLINICAL
0001193125-19-064601,0001070494,ACADIA PHARMACEUTICALS INC,2019-03-06,2019-03-06T06:06:03-05:00,False,8.01,OTHER
0000950170-25-057323,0001607678,"Viking Therapeutics, Inc.",2025-04-23,2025-04-23T16:01:15-04:00,True,"4.01,8.01,9.01",OTHER
0000950170-25-036820,0001607678,"Viking Therapeutics, Inc.",2025-03-11,2025-03-11T07:05:08-04:00,False,"1.01,2.03,8.01,9.01",OTHER
0000950170-24-024878,0001607678,"Viking Therapeutics, Inc.",2024-03-04,2024-03-04T16:52:52-05:00,True,"8.01,9.01",OTHER
0000950170-24-023838,0001607678,"Viking Therapeutics, Inc.",2024-03-01,2024-03-01T16:05:20-05:00,True,"1.01,8.01,9.01",OTHER
0000950170-23-011636,0001607678,"Viking Therapeutics, Inc.",2023-04-03,2023-04-03T17:17:25-04:00,True,"8.01,9.01",OTHER
0000950170-23-011443,0001607678,"Viking Therapeutics, Inc.",2023-03-31,2023-03-31T17:27:06-04:00,True,"1.01,8.01,9.01",OTHER
0001823239-24-000133,0001823239,"MARAVAI LIFESCIENCES HOLDINGS, INC.",2024-12-18,2024-12-18T16:35:18-05:00,True,8.01,OTHER
0001823239-22-000002,0001823239,"MARAVAI LIFESCIENCES HOLDINGS, INC.",2022-01-03,2022-01-03T16:08:47-05:00,True,"8.01,9.01",OTHER
0001193125-20-303088,0001823239,"MARAVAI LIFESCIENCES HOLDINGS, INC.",2020-11-25,2020-11-25T08:03:31-05:00,False,"1.01,3.02,3.03,5.02,5.03,8.01,9.01",OTHER
0001370053-25-000097,0001370053,"ANAPTYSBIO, INC",2025-11-21,2025-11-21T09:01:46-05:00,False,"8.01,9.01",OTHER
0001370053-25-000096,0001370053,"ANAPTYSBIO, INC",2025-11-21,2025-11-21T09:00:49-05:00,False,8.01,OTHER
0001370053-25-000028,0001370053,"ANAPTYSBIO, INC",2025-03-24,2025-03-24T09:20:02-04:00,False,"8.01,9.01",OTHER
0001370053-24-000067,0001370053,"ANAPTYSBIO, INC",2024-12-11,2024-12-11T16:06:02-05:00,True,8.01,CLINICAL
0001370053-23-000010,0001370053,"ANAPTYSBIO, INC",2023-01-13,2023-01-13T09:03:19-05:00,False,"8.01,9.01",OTHER
0001438133-25-000160,0001438133,TANDEM DIABETES CARE INC,2025-08-07,2025-08-07T16:09:32-04:00,True,8.01,REGULATORY
0001438133-25-000091,0001438133,TANDEM DIABETES CARE INC,2025-05-20,2025-05-19T18:28:17-04:00,True,8.01,REGULATORY
0001438133-25-000072,0001438133,TANDEM DIABETES CARE INC,2025-05-12,2025-05-12T17:16:49-04:00,True,8.01,REGULATORY
0001438133-24-000088,0001438133,TANDEM DIABETES CARE INC,2024-05-16,2024-05-16T16:35:54-04:00,True,"1.01,8.01,9.01",OTHER
0001438133-24-000047,0001438133,TANDEM DIABETES CARE INC,2024-04-01,2024-04-01T16:33:36-04:00,True,"8.01,9.01",REGULATORY
0001438133-24-000042,0001438133,TANDEM DIABETES CARE INC,2024-03-11,2024-03-08T18:19:50-05:00,True,"1.01,2.03,3.02,8.01,9.01",OTHER
0001628280-23-036843,0001438133,TANDEM DIABETES CARE INC,2023-11-06,2023-11-03T19:42:28-04:00,True,8.01,REGULATORY
0001438133-22-000014,0001438133,TANDEM DIABETES CARE INC,2022-02-16,2022-02-16T08:33:44-05:00,False,8.01,REGULATORY
0001438133-20-000101,0001438133,TANDEM DIABETES CARE INC,2020-07-01,2020-07-01T09:04:25-04:00,False,8.01,OTHER
0001438133-20-000095,0001438133,TANDEM DIABETES CARE INC,2020-06-18,2020-06-17T19:26:12-04:00,True,8.01,REGULATORY
0001438133-20-000069,0001438133,TANDEM DIABETES CARE INC,2020-05-28,2020-05-28T17:04:57-04:00,True,8.01,OTHER
0001438133-19-000030,0001438133,TANDEM DIABETES CARE INC,2019-12-13,2019-12-13T17:13:07-05:00,True,8.01,REGULATORY
0000950123-19-005922,0001438133,TANDEM DIABETES CARE INC,2019-06-10,2019-06-10T09:00:05-04:00,False,"8.01,9.01",CLINICAL
0001193125-25-185553,0001863127,"Tyra Biosciences, Inc.",2025-08-22,2025-08-21T21:43:39-04:00,True,8.01,CLINICAL
0001193125-25-152016,0001863127,"Tyra Biosciences, Inc.",2025-06-30,2025-06-30T08:07:00-04:00,False,8.01,CLINICAL
0001193125-24-244590,0001863127,"Tyra Biosciences, Inc.",2024-10-28,2024-10-28T07:00:28-04:00,False,8.01,REGULATORY
0001193125-24-021953,0001863127,"Tyra Biosciences, Inc.",2024-02-01,2024-02-01T17:24:53-05:00,True,8.01,REGULATORY
0001193125-23-301829,0001863127,"Tyra Biosciences, Inc.",2023-12-22,2023-12-22T09:00:28-05:00,False,8.01,CLINICAL
0001193125-23-055156,0001863127,"Tyra Biosciences, Inc.",2023-03-01,2023-03-01T07:30:58-05:00,False,"5.02,8.01",OTHER
0001193125-22-293899,0001863127,"Tyra Biosciences, Inc.",2022-11-29,2022-11-29T08:06:02-05:00,False,8.01,OTHER
0001193125-21-276124,0001863127,"Tyra Biosciences, Inc.",2021-09-17,2021-09-17T16:01:59-04:00,True,"5.03,8.01,9.01",OTHER
0002007919-24-000054,0002007919,"Inhibrx Biosciences, Inc.",2024-11-04,2024-11-04T16:36:08-05:00,True,8.01,OTHER
0001104659-24-066645,0002007919,"Inhibrx Biosciences, Inc.",2024-05-30,2024-05-30T16:11:21-04:00,True,"1.01,3.02,3.03,5.01,5.02,5.03,8.01,9.01",OTHER
0001193125-25-271197,0001350653,"Alphatec Holdings, Inc.",2025-11-07,2025-11-07T09:10:27-05:00,False,"8.01,9.01",OTHER
0001193125-25-054786,0001350653,"Alphatec Holdings, Inc.",2025-03-14,2025-03-14T16:03:09-04:00,True,8.01,OTHER
0001193125-25-047166,0001350653,"Alphatec Holdings, Inc.",2025-03-05,2025-03-05T16:05:17-05:00,True,"8.01,9.01",OTHER
0001193125-25-044094,0001350653,"Alphatec Holdings, Inc.",2025-03-03,2025-03-03T16:02:59-05:00,True,"1.01,8.01,9.01",OTHER
0001193125-23-108488,0001350653,"Alphatec Holdings, Inc.",2023-04-20,2023-04-20T17:21:55-04:00,True,"1.01,8.01,9.01",OTHER
0001564590-21-049126,0001350653,"Alphatec Holdings, Inc.",2021-09-28,2021-09-28T09:17:18-04:00,False,"8.01,9.01",OTHER
0001564590-21-041862,0001350653,"Alphatec Holdings, Inc.",2021-08-06,2021-08-05T21:11:06-04:00,True,"8.01,9.01",OTHER
0001564590-21-040813,0001350653,"Alphatec Holdings, Inc.",2021-08-04,2021-08-04T16:10:45-04:00,True,"8.01,9.01",OTHER
0001193125-20-271231,0001350653,"Alphatec Holdings, Inc.",2020-10-16,2020-10-16T17:19:31-04:00,True,"1.01,8.01,9.01",OTHER
0001193125-19-212044,0001350653,"Alphatec Holdings, Inc.",2019-08-02,2019-08-02T16:17:03-04:00,True,"8.01,9.01",OTHER
0001193125-19-207213,0001350653,"Alphatec Holdings, Inc.",2019-07-30,2019-07-30T17:24:32-04:00,True,"8.01,9.01",OTHER
0001193125-24-271578,0001817713,"Janux Therapeutics, Inc.",2024-12-05,2024-12-05T16:32:31-05:00,True,"8.01,9.01",OTHER
0000950170-24-023257,0001817713,"Janux Therapeutics, Inc.",2024-02-29,2024-02-29T17:11:11-05:00,True,"8.01,9.01",OTHER
0000950170-24-022266,0001817713,"Janux Therapeutics, Inc.",2024-02-28,2024-02-28T17:15:06-05:00,True,8.01,OTHER
0000950170-24-021425,0001817713,"Janux Therapeutics, Inc.",2024-02-27,2024-02-27T17:23:20-05:00,True,8.01,CLINICAL
0001193125-23-188867,0001817713,"Janux Therapeutics, Inc.",2023-07-18,2023-07-18T16:16:53-04:00,True,"1.01,8.01,9.01",OTHER
0000950170-22-006779,0001817713,"Janux Therapeutics, Inc.",2022-05-02,2022-05-02T08:02:29-04:00,False,"8.01,9.01",PRESENTATION
0001193125-21-191155,0001817713,"Janux Therapeutics, Inc.",2021-06-15,2021-06-15T16:10:58-04:00,True,"5.03,8.01,9.01",OTHER
0001193125-25-304559,0001422143,"Kura Oncology, Inc.",2025-12-02,2025-12-02T08:10:16-05:00,False,8.01,OTHER
0001193125-25-280255,0001422143,"Kura Oncology, Inc.",2025-11-13,2025-11-13T16:27:09-05:00,True,8.01,REGULATORY
0001193125-25-249348,0001422143,"Kura Oncology, Inc.",2025-10-24,2025-10-24T07:24:52-04:00,False,8.01,OTHER
0001193125-25-241416,0001422143,"Kura Oncology, Inc.",2025-10-16,2025-10-16T16:11:18-04:00,True,"8.01,9.01",OTHER
0001193125-25-142816,0001422143,"Kura Oncology, Inc.",2025-06-18,2025-06-18T17:20:51-04:00,True,"8.01,9.01",PRESENTATION
0001193125-25-133717,0001422143,"Kura Oncology, Inc.",2025-06-03,2025-06-03T06:04:07-04:00,False,"8.01,9.01",PRESENTATION
0001193125-25-020831,0001422143,"Kura Oncology, Inc.",2025-02-05,2025-02-05T16:13:00-05:00,True,"8.01,9.01",PRESENTATION
0001193125-25-002189,0001422143,"Kura Oncology, Inc.",2025-01-06,2025-01-06T16:35:52-05:00,True,"5.02,8.01",OTHER
0001193125-24-283109,0001422143,"Kura Oncology, Inc.",2024-12-20,2024-12-20T16:07:00-05:00,True,"8.01,9.01",OTHER
0001193125-24-147030,0001422143,"Kura Oncology, Inc.",2024-05-24,2024-05-24T16:06:05-04:00,True,8.01,OTHER
0001193125-24-016715,0001422143,"Kura Oncology, Inc.",2024-01-26,2024-01-26T16:08:54-05:00,True,"1.01,3.02,8.01,9.01",OTHER
0001193125-23-301830,0001422143,"Kura Oncology, Inc.",2023-12-22,2023-12-22T09:01:59-05:00,False,"8.01,9.01",OTHER
0001193125-23-166858,0001422143,"Kura Oncology, Inc.",2023-06-14,2023-06-14T16:07:31-04:00,True,"8.01,9.01",OTHER
0001193125-23-164835,0001422143,"Kura Oncology, Inc.",2023-06-12,2023-06-12T06:06:54-04:00,False,"8.01,9.01",PRESENTATION
0001193125-23-105746,0001422143,"Kura Oncology, Inc.",2023-04-19,2023-04-19T08:31:00-04:00,False,"8.01,9.01",CLINICAL
0001193125-22-302283,0001422143,"Kura Oncology, Inc.",2022-12-12,2022-12-12T07:51:09-05:00,False,8.01,CLINICAL
0001193125-22-276906,0001422143,"Kura Oncology, Inc.",2022-11-03,2022-11-03T16:16:07-04:00,True,"8.01,9.01",CLINICAL
0001193125-22-013806,0001422143,"Kura Oncology, Inc.",2022-01-20,2022-01-20T16:25:04-05:00,True,8.01,REGULATORY
0001193125-21-339334,0001422143,"Kura Oncology, Inc.",2021-11-24,2021-11-24T06:50:58-05:00,False,8.01,REGULATORY
0001193125-20-313807,0001422143,"Kura Oncology, Inc.",2020-12-09,2020-12-09T16:04:32-05:00,True,"8.01,9.01",OTHER
0001193125-20-311098,0001422143,"Kura Oncology, Inc.",2020-12-07,2020-12-07T06:08:25-05:00,False,"8.01,9.01",PRESENTATION
0001564590-20-027461,0001422143,"Kura Oncology, Inc.",2020-05-29,2020-05-29T08:16:02-04:00,False,"8.01,9.01",CLINICAL
0001193125-20-134958,0001422143,"Kura Oncology, Inc.",2020-05-06,2020-05-06T16:34:16-04:00,True,"8.01,9.01",OTHER
0001564590-20-008679,0001422143,"Kura Oncology, Inc.",2020-03-04,2020-03-04T16:05:35-05:00,True,"8.01,9.01",REGULATORY
0001193125-19-314539,0001422143,"Kura Oncology, Inc.",2019-12-16,2019-12-16T07:36:35-05:00,False,"8.01,9.01",REGULATORY
0000950123-19-011815,0001422143,"Kura Oncology, Inc.",2019-12-09,2019-12-09T07:01:02-05:00,False,"8.01,9.01",CLINICAL
0001564590-19-038526,0001422143,"Kura Oncology, Inc.",2019-10-30,2019-10-30T09:01:32-04:00,False,"8.01,9.01",CLINICAL
0001193125-19-235863,0001422143,"Kura Oncology, Inc.",2019-09-03,2019-09-03T08:02:32-04:00,False,"8.01,9.01",CLINICAL
0001193125-19-219012,0001422143,"Kura Oncology, Inc.",2019-08-12,2019-08-12T16:12:02-04:00,True,"5.02,8.01,9.01",OTHER
0001193125-19-176463,0001422143,"Kura Oncology, Inc.",2019-06-19,2019-06-19T16:03:56-04:00,True,"8.01,9.01",OTHER
0001193125-19-173019,0001422143,"Kura Oncology, Inc.",2019-06-14,2019-06-14T07:12:58-04:00,False,"8.01,9.01",CLINICAL
0001193125-25-185355,0001906324,QuidelOrtho Corp,2025-08-21,2025-08-21T16:35:40-04:00,True,"1.01,2.03,8.01,9.01",OTHER
0001193125-24-263447,0001906324,QuidelOrtho Corp,2024-11-21,2024-11-21T16:36:01-05:00,True,"5.02,8.01,9.01",OTHER
0001906324-22-000035,0001906324,QuidelOrtho Corp,2022-12-05,2022-12-05T07:48:42-05:00,False,8.01,OTHER
0001906324-22-000019,0001906324,QuidelOrtho Corp,2022-08-17,2022-08-17T16:55:49-04:00,True,"8.01,9.01",OTHER
0001193125-21-100253,0001807120,"Design Therapeutics, Inc.",2021-03-30,2021-03-30T16:44:52-04:00,True,"5.03,8.01,9.01",OTHER
0001437749-25-037842,0001855175,"Contineum Therapeutics, Inc.",2025-12-15,2025-12-15T16:05:24-05:00,True,"1.01,8.01,9.01",OTHER
0001437749-25-037547,0001855175,"Contineum Therapeutics, Inc.",2025-12-11,2025-12-11T16:01:15-05:00,True,"8.01,9.01",CLINICAL
0001437749-25-035860,0001855175,"Contineum Therapeutics, Inc.",2025-11-20,2025-11-20T16:07:30-05:00,True,"8.01,9.01",CLINICAL
0001437749-25-013334,0001855175,"Contineum Therapeutics, Inc.",2025-04-28,2025-04-28T16:10:35-04:00,True,"8.01,9.01",OTHER
0001193125-25-190202,0001671858,"ARS Pharmaceuticals, Inc.",2025-08-28,2025-08-27T21:45:30-04:00,True,8.01,OTHER
0001193125-25-047351,0001671858,"ARS Pharmaceuticals, Inc.",2025-03-05,2025-03-05T17:18:49-05:00,True,8.01,REGULATORY
0001193125-23-237996,0001671858,"ARS Pharmaceuticals, Inc.",2023-09-20,2023-09-20T06:05:01-04:00,False,8.01,REGULATORY
0001193125-22-280241,0001671858,"ARS Pharmaceuticals, Inc.",2022-11-08,2022-11-08T16:51:45-05:00,True,"1.01,2.01,3.02,5.01,5.02,5.03,5.07,8.01,9.01",OTHER
0001193125-22-275336,0001671858,"ARS Pharmaceuticals, Inc.",2022-11-02,2022-11-02T06:07:03-04:00,False,8.01,OTHER
0001193125-22-266351,0001671858,"ARS Pharmaceuticals, Inc.",2022-10-21,2022-10-21T07:36:02-04:00,False,"8.01,9.01",REGULATORY
0001193125-22-199246,0001671858,"ARS Pharmaceuticals, Inc.",2022-07-21,2022-07-21T17:01:57-04:00,True,"1.01,2.05,5.02,8.01,9.01",OTHER
0001193125-20-312895,0001671858,"ARS Pharmaceuticals, Inc.",2020-12-08,2020-12-08T17:25:54-05:00,True,"5.03,8.01,9.01",OTHER
0000950170-25-074397,0001285550,"ClearPoint Neuro, Inc.",2025-05-19,2025-05-19T16:30:08-04:00,True,"8.01,9.01",OTHER
0000950170-25-069175,0001285550,"ClearPoint Neuro, Inc.",2025-05-12,2025-05-12T16:06:27-04:00,True,"1.01,8.01,9.01",OTHER
0001285550-23-000048,0001285550,"ClearPoint Neuro, Inc.",2023-05-22,2023-05-22T17:04:56-04:00,True,"8.01,9.01",OTHER
0001171520-22-000364,0001285550,"ClearPoint Neuro, Inc.",2022-06-06,2022-06-06T16:05:14-04:00,True,"8.01,9.01",OTHER
0001171520-22-000319,0001285550,"ClearPoint Neuro, Inc.",2022-05-23,2022-05-23T07:33:47-04:00,False,"8.01,9.01",OTHER
0001171520-21-000261,0001285550,"ClearPoint Neuro, Inc.",2021-06-28,2021-06-28T08:30:59-04:00,False,"8.01,9.01",OTHER
0000950170-25-098327,0001794546,"CARLSMED, INC.",2025-07-24,2025-07-24T16:05:31-04:00,True,"5.03,8.01,9.01",OTHER
0001493152-25-018324,0001357459,"PALISADE BIO, INC.",2025-10-16,2025-10-16T16:30:58-04:00,True,8.01,OTHER
0001493152-25-017630,0001357459,"PALISADE BIO, INC.",2025-10-09,2025-10-09T17:08:01-04:00,True,"8.01,9.01",OTHER
0001493152-25-015775,0001357459,"PALISADE BIO, INC.",2025-09-26,2025-09-26T17:10:37-04:00,True,8.01,OTHER
0001493152-25-014071,0001357459,"PALISADE BIO, INC.",2025-09-18,2025-09-18T16:27:12-04:00,True,8.01,OTHER
0001641172-25-020896,0001357459,"PALISADE BIO, INC.",2025-07-25,2025-07-24T19:00:46-04:00,True,"1.01,3.02,8.01,9.01",OTHER
0001641172-25-018313,0001357459,"PALISADE BIO, INC.",2025-07-09,2025-07-09T08:45:26-04:00,False,"5.02,8.01,9.01",OTHER
0001493152-24-050203,0001357459,"PALISADE BIO, INC.",2024-12-16,2024-12-16T16:00:16-05:00,True,"1.01,3.02,8.01,9.01",OTHER
0001493152-24-018687,0001357459,"PALISADE BIO, INC.",2024-05-10,2024-05-10T16:52:30-04:00,True,"5.02,8.01,9.01",OTHER
0001493152-24-017739,0001357459,"PALISADE BIO, INC.",2024-05-03,2024-05-03T16:56:44-04:00,True,"1.01,3.02,8.01,9.01",OTHER
0001493152-24-014253,0001357459,"PALISADE BIO, INC.",2024-04-10,2024-04-10T17:29:22-04:00,True,"8.01,9.01",PRESENTATION
0001493152-24-013336,0001357459,"PALISADE BIO, INC.",2024-04-05,2024-04-05T16:30:30-04:00,True,"5.03,8.01,9.01",OTHER
0001493152-24-006132,0001357459,"PALISADE BIO, INC.",2024-02-13,2024-02-13T16:38:18-05:00,True,"5.02,8.01,9.01",OTHER
0001493152-24-004539,0001357459,"PALISADE BIO, INC.",2024-02-01,2024-02-01T06:02:11-05:00,False,"1.01,3.02,8.01,9.01",OTHER
0001493152-23-032278,0001357459,"PALISADE BIO, INC.",2023-09-11,2023-09-11T17:12:24-04:00,True,"1.01,3.02,5.02,8.01,9.01",OTHER
0001493152-23-032245,0001357459,"PALISADE BIO, INC.",2023-09-11,2023-09-11T15:30:13-04:00,False,"1.01,3.02,8.01,9.01",OTHER
0001493152-23-032118,0001357459,"PALISADE BIO, INC.",2023-09-08,2023-09-08T16:54:24-04:00,True,"1.01,2.01,8.01,9.01",OTHER
0001493152-23-011066,0001357459,"PALISADE BIO, INC.",2023-04-05,2023-04-05T17:18:00-04:00,True,"1.01,3.02,8.01,9.01",OTHER
0001493152-23-007342,0001357459,"PALISADE BIO, INC.",2023-03-13,2023-03-13T07:00:35-04:00,False,8.01,OTHER
0001493152-23-003966,0001357459,"PALISADE BIO, INC.",2023-02-08,2023-02-08T17:08:16-05:00,True,"3.02,5.02,8.01,9.01",OTHER
0001493152-23-000368,0001357459,"PALISADE BIO, INC.",2023-01-04,2023-01-04T17:18:40-05:00,True,"1.01,3.02,8.01,9.01",OTHER
0001493152-22-035770,0001357459,"PALISADE BIO, INC.",2022-12-16,2022-12-16T16:51:50-05:00,True,"8.01,9.01",PRESENTATION
0001493152-22-032591,0001357459,"PALISADE BIO, INC.",2022-11-16,2022-11-16T11:00:15-05:00,False,"5.03,8.01,9.01",OTHER
0000950170-22-017505,0001357459,"PALISADE BIO, INC.",2022-08-16,2022-08-16T16:05:47-04:00,True,"1.01,5.03,8.01,9.01",OTHER
0001193125-22-143077,0001357459,"PALISADE BIO, INC.",2022-05-06,2022-05-06T08:42:32-04:00,False,"1.01,3.02,8.01,9.01",OTHER
0000950170-22-005828,0001357459,"PALISADE BIO, INC.",2022-04-20,2022-04-20T08:04:59-04:00,False,8.01,OTHER
0001193125-21-304862,0001357459,"PALISADE BIO, INC.",2021-10-22,2021-10-22T09:51:02-04:00,False,"8.01,9.01",OTHER
0001171843-21-004377,0001357459,"PALISADE BIO, INC.",2021-06-16,2021-06-16T16:35:07-04:00,True,8.01,OTHER
0001171843-21-003780,0001357459,"PALISADE BIO, INC.",2021-05-26,2021-05-26T09:00:19-04:00,False,"3.02,8.01",OTHER
0001171843-21-003201,0001357459,"PALISADE BIO, INC.",2021-05-06,2021-05-06T07:00:28-04:00,False,8.01,OTHER
0001171843-21-002819,0001357459,"PALISADE BIO, INC.",2021-04-27,2021-04-27T17:24:48-04:00,True,"1.01,2.01,3.03,5.01,5.02,5.03,8.01,9.01",OTHER
0001171843-21-002410,0001357459,"PALISADE BIO, INC.",2021-04-09,2021-04-09T17:00:11-04:00,True,"5.07,8.01",OTHER
0001171843-21-002038,0001357459,"PALISADE BIO, INC.",2021-03-24,2021-03-24T16:45:33-04:00,True,"8.01,9.01",OTHER
0001171843-21-001886,0001357459,"PALISADE BIO, INC.",2021-03-18,2021-03-18T09:02:29-04:00,False,"5.02,8.01,9.01",OTHER
0001171843-20-004007,0001357459,"PALISADE BIO, INC.",2020-05-27,2020-05-27T10:52:21-04:00,False,"1.01,3.02,8.01,9.01",OTHER
0001171843-20-002720,0001357459,"PALISADE BIO, INC.",2020-04-20,2020-04-20T17:15:38-04:00,True,8.01,REGULATORY
0001171843-20-002458,0001357459,"PALISADE BIO, INC.",2020-04-07,2020-04-07T17:00:11-04:00,True,8.01,OTHER
0001171843-20-000155,0001357459,"PALISADE BIO, INC.",2020-01-10,2020-01-10T17:00:15-05:00,True,8.01,OTHER
0001171843-19-008270,0001357459,"PALISADE BIO, INC.",2019-12-20,2019-12-20T16:49:37-05:00,True,8.01,OTHER
0001171843-19-005227,0001357459,"PALISADE BIO, INC.",2019-08-07,2019-08-07T09:00:14-04:00,False,"8.01,9.01",OTHER
0001171843-19-004639,0001357459,"PALISADE BIO, INC.",2019-07-18,2019-07-18T09:00:25-04:00,False,"5.02,5.03,8.01,9.01",OTHER
0001193805-23-001328,0001768224,Arcturus Therapeutics Holdings Inc.,2023-09-26,2023-09-26T16:06:46-04:00,True,"1.01,8.01,9.01",OTHER
0001193805-23-001174,0001768224,Arcturus Therapeutics Holdings Inc.,2023-08-14,2023-08-14T16:06:25-04:00,True,"1.01,8.01,9.01",OTHER
0001193805-22-000672,0001768224,Arcturus Therapeutics Holdings Inc.,2022-04-20,2022-04-20T17:24:50-04:00,True,"1.01,1.02,8.01,9.01",CLINICAL
0001193805-22-000358,0001768224,Arcturus Therapeutics Holdings Inc.,2022-02-17,2022-02-17T07:57:54-05:00,False,"8.01,9.01",INVALID:I'd be happy to help classify this SEC 
0001193805-21-001584,0001768224,Arcturus Therapeutics Holdings Inc.,2021-11-16,2021-11-16T16:15:43-05:00,True,"8.01,9.01",INVALID:I don't have access to the actual conten
0001193805-21-000256,0001768224,Arcturus Therapeutics Holdings Inc.,2021-02-22,2021-02-22T17:00:32-05:00,True,"3.02,8.01,9.01",OTHER
0001193805-20-001274,0001768224,Arcturus Therapeutics Holdings Inc.,2020-10-15,2020-10-15T06:27:00-04:00,False,"8.01,9.01",OTHER
0001193805-20-001229,0001768224,Arcturus Therapeutics Holdings Inc.,2020-10-02,2020-10-02T16:15:22-04:00,True,"8.01,9.01",OTHER
0001193805-20-000886,0001768224,Arcturus Therapeutics Holdings Inc.,2020-07-24,2020-07-24T06:02:20-04:00,False,"8.01,9.01",OTHER
0001564590-20-017549,0001768224,Arcturus Therapeutics Holdings Inc.,2020-04-21,2020-04-21T06:03:05-04:00,False,8.01,OTHER
0001564590-20-017147,0001768224,Arcturus Therapeutics Holdings Inc.,2020-04-17,2020-04-17T06:06:05-04:00,False,"1.01,1.02,8.01,9.01",OTHER
0001193125-19-252227,0001768224,Arcturus Therapeutics Holdings Inc.,2019-09-23,2019-09-23T16:34:56-04:00,True,"5.02,8.01,9.01",OTHER
0001193125-19-245891,0001768224,Arcturus Therapeutics Holdings Inc.,2019-09-16,2019-09-16T17:04:02-04:00,True,8.01,OTHER
0001193805-19-000694,0001768224,Arcturus Therapeutics Holdings Inc.,2019-08-01,2019-08-01T12:35:40-04:00,False,"1.01,8.01,9.01",OTHER
0001193125-24-072871,0001434316,FATE THERAPEUTICS INC,2024-03-21,2024-03-20T17:32:00-04:00,True,"1.01,3.02,8.01,9.01",OTHER
0001193125-23-227749,0001434316,FATE THERAPEUTICS INC,2023-09-01,2023-09-01T17:29:29-04:00,True,8.01,OTHER
0000950170-23-026747,0001434316,FATE THERAPEUTICS INC,2023-06-07,2023-06-07T08:52:01-04:00,False,8.01,PRESENTATION
0001193125-23-002504,0001434316,FATE THERAPEUTICS INC,2023-01-05,2023-01-05T17:04:32-05:00,True,"1.02,2.05,5.02,8.01,9.01",OTHER
0001193125-21-356947,0001434316,FATE THERAPEUTICS INC,2021-12-14,2021-12-14T17:28:34-05:00,True,"8.01,9.01",CLINICAL
0001193125-21-005180,0001434316,FATE THERAPEUTICS INC,2021-01-08,2021-01-08T16:02:00-05:00,True,"1.01,8.01,9.01",OTHER
0001564590-20-056247,0001434316,FATE THERAPEUTICS INC,2020-12-07,2020-12-07T09:00:34-05:00,False,8.01,OTHER
0001193125-20-164916,0001434316,FATE THERAPEUTICS INC,2020-06-10,2020-06-09T21:21:17-04:00,True,"1.01,3.02,8.01,9.01",OTHER
0001564590-20-019242,0001434316,FATE THERAPEUTICS INC,2020-04-28,2020-04-28T16:23:31-04:00,True,8.01,REGULATORY
0001193125-19-244198,0001434316,FATE THERAPEUTICS INC,2019-09-13,2019-09-12T21:30:03-04:00,True,"1.01,8.01,9.01",OTHER
0001564590-19-000184,0001434316,FATE THERAPEUTICS INC,2019-01-04,2019-01-04T16:04:43-05:00,True,8.01,REGULATORY
