accession,cik,name,filing_date,acceptance_et,after_hours,items,llm_label
0001618835-20-000244,0001618835,"Evofem Biosciences, Inc.",2020-11-18,2020-11-18T17:04:39-05:00,True,"7.01,9.01",PRESENTATION
0001618835-20-000222,0001618835,"Evofem Biosciences, Inc.",2020-09-14,2020-09-14T15:21:07-04:00,False,"7.01,9.01",PRESENTATION
0001618835-20-000007,0001618835,"Evofem Biosciences, Inc.",2020-01-10,2020-01-10T16:06:55-05:00,True,"7.01,9.01",PRESENTATION
0001618835-19-000160,0001618835,"Evofem Biosciences, Inc.",2019-09-04,2019-09-04T09:07:52-04:00,False,"7.01,9.01",PRESENTATION
0001618835-19-000005,0001618835,"Evofem Biosciences, Inc.",2019-01-07,2019-01-07T06:11:02-05:00,False,"7.01,9.01",PRESENTATION
0001096906-22-002280,0001514946,"AXIM BIOTECHNOLOGIES, INC.",2022-09-19,2022-09-19T12:14:42-04:00,False,"1.01,7.01,9.01",OTHER
0001096906-22-000524,0001514946,"AXIM BIOTECHNOLOGIES, INC.",2022-03-09,2022-03-09T11:37:53-05:00,False,"1.02,7.01,9.01",OTHER
0001096906-21-001784,0001514946,"AXIM BIOTECHNOLOGIES, INC.",2021-08-04,2021-08-03T14:02:08-04:00,False,"1.01,7.01,9.01",OTHER
0001078782-20-000320,0001514946,"AXIM BIOTECHNOLOGIES, INC.",2020-05-13,2020-05-12T17:29:40-04:00,True,"7.01,8.01,9.01",OTHER
0001078782-20-000186,0001514946,"AXIM BIOTECHNOLOGIES, INC.",2020-03-19,2020-03-18T17:24:50-04:00,True,"1.01,2.01,3.02,7.01,9.01",OTHER
0001078782-20-000007,0001514946,"AXIM BIOTECHNOLOGIES, INC.",2020-01-08,2020-01-08T09:26:21-05:00,False,"1.01,7.01,9.01",OTHER
0001078782-19-000576,0001514946,"AXIM BIOTECHNOLOGIES, INC.",2019-07-09,2019-07-09T11:39:25-04:00,False,"1.01,7.01,9.01",OTHER
0001078782-19-000493,0001514946,"AXIM BIOTECHNOLOGIES, INC.",2019-06-04,2019-06-03T15:02:52-04:00,False,"1.01,7.01,9.01",OTHER
0001078782-19-000366,0001514946,"AXIM BIOTECHNOLOGIES, INC.",2019-04-23,2019-04-23T12:58:40-04:00,False,"1.01,7.01,9.01",OTHER
0001078782-19-000294,0001514946,"AXIM BIOTECHNOLOGIES, INC.",2019-04-04,2019-04-04T08:07:06-04:00,False,"5.02,7.01",OTHER
0001078782-19-000057,0001514946,"AXIM BIOTECHNOLOGIES, INC.",2019-01-15,2019-01-15T06:25:31-05:00,False,"7.01,9.01",PRESENTATION
0001078782-19-000021,0001514946,"AXIM BIOTECHNOLOGIES, INC.",2019-01-08,2019-01-08T05:16:37-05:00,False,"5.02,7.01,9.01",OTHER
